source,track,domain,system_id,rag_method,embedding_model,generator_model,judge_model,questions,pass_rate,answer_correctness,evidence_recall,context_precision,citation_validity,no_answer_hallucination_rate,calculation_pass_rate,readiness_score,status,status_ko,blocking_issues,guidance,guidance_ko
benchmark,end-to-end,finance,dense-vector,dense-vector,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,19,0.8947368421052632,0.8947368421052632,1.0,0.2894736842105263,0.8947368421052632,0.0,0.6666666666666667,0.8918421052631579,pilot_candidate,파일럿 후보,citation_validity,Close to production; review citation_validity before rollout.,운영 후보에 가깝지만 인용 정확도를 먼저 점검해야 합니다.
benchmark,end-to-end,general-docs,hybrid,hybrid,bge-m3-proxy,balanced-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,hybrid,hybrid,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,hybrid,hybrid,finance-e5-proxy,balanced-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,hybrid,hybrid,finance-e5-proxy,reasoning-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,hybrid-rerank,hybrid-rerank,bge-m3-proxy,balanced-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,hybrid-rerank,hybrid-rerank,bge-m3-proxy,reasoning-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,balanced-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,hybrid-rerank,hybrid-rerank,e5-large-v2-proxy,reasoning-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,hybrid-rerank,hybrid-rerank,finance-e5-proxy,balanced-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,hybrid-rerank,hybrid-rerank,finance-e5-proxy,reasoning-oss-llm,exact-match-gold,20,0.85,0.85,0.885,0.4125,0.9,0.5,1.0,0.83125,not_ready,운영 전 개선 필요,no_answer_hallucination,Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,hybrid,hybrid,e5-large-v2-proxy,balanced-oss-llm,exact-match-gold,20,0.8,0.8,0.86,0.4,0.85,0.5,1.0,0.7925,not_ready,운영 전 개선 필요,"no_answer_hallucination, citation_validity",Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,hybrid,hybrid,e5-large-v2-proxy,reasoning-oss-llm,exact-match-gold,20,0.8,0.8,0.86,0.4,0.85,0.5,1.0,0.7925,not_ready,운영 전 개선 필요,"no_answer_hallucination, citation_validity",Do not use as production default yet; improve no_answer_hallucination first.,아직 운영 기본값으로 쓰기 어렵습니다. 먼저 근거 없음 질문의 hallucination를 개선해야 합니다.
benchmark,end-to-end,general-docs,bm25,bm25,none,extractive-strict,exact-match-gold,20,0.6,0.6,0.71,0.2583333333333333,0.6,0.0,1.0,0.6675,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도를 개선해야 합니다."
benchmark,end-to-end,general-docs,parent-child,parent-child,none,extractive-strict,exact-match-gold,20,0.55,0.55,0.66,0.25416666666666665,0.55,0.0,1.0,0.6225,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도를 개선해야 합니다."
benchmark,end-to-end,general-docs,bm25,bm25,none,balanced-oss-llm,exact-match-gold,20,0.6,0.6,0.66,0.2583333333333333,0.65,0.5,1.0,0.6125,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, no_answer_hallucination","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, no_answer_hallucination first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, 근거 없음 질문의 hallucination를 개선해야 합니다."
benchmark,end-to-end,general-docs,bm25,bm25,none,reasoning-oss-llm,exact-match-gold,20,0.6,0.6,0.66,0.2583333333333333,0.65,0.5,1.0,0.6125,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, no_answer_hallucination","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, no_answer_hallucination first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, 근거 없음 질문의 hallucination를 개선해야 합니다."
benchmark,end-to-end,general-docs,parent-child,parent-child,none,balanced-oss-llm,exact-match-gold,20,0.55,0.55,0.61,0.25416666666666665,0.6,0.5,1.0,0.5675,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, no_answer_hallucination","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, no_answer_hallucination first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, 근거 없음 질문의 hallucination를 개선해야 합니다."
benchmark,end-to-end,general-docs,parent-child,parent-child,none,reasoning-oss-llm,exact-match-gold,20,0.55,0.55,0.61,0.25416666666666665,0.6,0.5,1.0,0.5675,not_ready,운영 전 개선 필요,"pass_rate, answer_correctness, evidence_recall, citation_validity, no_answer_hallucination","Do not use as production default yet; improve pass_rate, answer_correctness, evidence_recall, citation_validity, no_answer_hallucination first.","아직 운영 기본값으로 쓰기 어렵습니다. 먼저 전체 통과율, 답변 정확도, 근거 회수율, 인용 정확도, 근거 없음 질문의 hallucination를 개선해야 합니다."
